brand,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,seats,selling_price
Mahindra,36000,Dealer,Diesel,Manual,18.06,2523,7,745000
Maruti,60000,Individual,Petrol,Manual,23.95,998,5,270000
Honda,35000,Dealer,Petrol,Manual,17.8,1497,5,570000
Maruti,53000,Individual,Petrol,Manual,18.9,1061,5,121000
Hyundai,33135,Dealer,Petrol,Manual,18.5,1197,5,325000
Maruti,7000,Individual,Petrol,Manual,15.37,1196,7,230000
Maruti,110000,Individual,Petrol,Manual,19.7,796,5,85000
Honda,55555,Dealer,Petrol,Manual,17.0,1497,5,590000
Hyundai,48000,Dealer,Diesel,Manual,24.0,1186,5,625000
Maruti,15000,Individual,Petrol,Manual,24.7,796,5,310000
Maruti,29000,Individual,Petrol,Manual,19.7,796,5,150000
Hyundai,42715,Dealer,Petrol,Manual,18.9,1197,5,410000
Maruti,67238,Dealer,Diesel,Manual,28.09,1248,5,675000
Hyundai,100000,Individual,Diesel,Manual,22.54,1396,5,550000
Mahindra,35000,Individual,Petrol,Manual,18.15,1198,6,450000
Ford,65238,Dealer,Diesel,Manual,22.7,1498,5,600000
Maruti,37000,Dealer,Petrol,Automatic,19.12,1373,5,550000
Hyundai,25000,Dealer,Diesel,Manual,22.54,1396,5,525000
Renault,17000,Dealer,Petrol,Manual,25.17,799,5,300000
Ford,115000,Dealer,Diesel,Manual,20.0,1399,5,350000
Maruti,35000,Individual,Diesel,Manual,26.59,1248,5,600000
Mahindra,6345,Dealer,Diesel,Manual,16.36,2179,7,1425000
Hyundai,60000,Individual,Petrol,Manual,18.6,1197,5,500000
Hyundai,74357,Dealer,Petrol,Manual,17.0,1197,5,470000
Hyundai,25000,Individual,Petrol,Manual,17.19,1197,5,600000
Mahindra,65000,Dealer,Diesel,Manual,25.32,1198,6,345000
Maruti,100000,Individual,Diesel,Manual,28.4,1248,5,580000
Volkswagen,23000,Dealer,Petrol,Manual,16.47,1198,5,350000
Tata,47000,Individual,Diesel,Manual,21.5,1497,5,680000
Hyundai,27000,Dealer,Petrol,Manual,17.43,1396,5,550000
Ford,18000,Dealer,Diesel,Manual,23.0,1498,5,1050000
Tata,5000,Individual,Petrol,Manual,17.0,1198,5,750000
Ford,54000,Dealer,Diesel,Manual,22.7,1498,5,520000
Renault,51430,Dealer,Diesel,Manual,19.87,1461,5,625000
Honda,36000,Dealer,Petrol,Manual,17.5,1199,5,625000
Hyundai,60000,Dealer,Petrol,Manual,18.6,1197,5,515000
Hyundai,35000,Dealer,Petrol,Manual,20.36,1197,5,245000
Honda,9000,Dealer,Petrol,Automatic,18.0,1497,5,1150000
Land Rover,60000,Individual,Diesel,Automatic,12.83,2179,7,3800000
Hyundai,3800,Individual,Petrol,Manual,20.7,1197,5,600000
Renault,20914,Dealer,Petrol,Manual,23.01,999,5,340000
Maruti,45455,Dealer,Petrol,Manual,18.9,998,5,425000
Honda,70000,Individual,Petrol,Automatic,18.1,1199,5,620000
Maruti,20000,Individual,Petrol,Manual,20.89,1197,5,570000
Maruti,46000,Individual,Petrol,Manual,19.7,796,5,110000
Honda,15000,Individual,Petrol,Manual,16.8,1497,5,470000
Hyundai,20000,Dealer,Petrol,Manual,17.19,1197,5,540000
Hyundai,28600,Individual,Diesel,Manual,23.7,1396,5,1050000
Toyota,25000,Individual,Diesel,Manual,13.68,2393,8,1950000
Maruti,30000,Individual,Petrol,Automatic,20.28,1462,5,960000
Maruti,90000,Individual,Petrol,Manual,20.51,998,5,400000
Maruti,15000,Individual,Diesel,Manual,28.4,1248,5,757000
Hyundai,30000,Individual,Petrol,Manual,19.81,1086,5,325000
Honda,45000,Dealer,Diesel,Manual,25.1,1498,5,575000
Tata,50000,Individual,Petrol,Manual,23.84,1199,5,400000
Datsun,13000,Dealer,Petrol,Manual,22.7,799,5,285000
Volkswagen,40346,Dealer,Petrol,Manual,16.47,1198,5,400000
Skoda,40000,Dealer,Petrol,Manual,13.1,1798,5,895000
Ford,18500,Individual,Petrol,Manual,17.0,1497,5,950000
Maruti,18000,Dealer,Petrol,Manual,20.73,1373,5,525000
Maruti,70000,Individual,Petrol,Manual,16.1,1197,5,240000
Hyundai,62000,Dealer,Petrol,Manual,18.6,1197,5,500000
Hyundai,18000,Individual,Petrol,Manual,18.9,1197,5,460000
Maruti,63554,Dealer,Petrol,Manual,20.51,998,5,350000
Hyundai,55756,Dealer,Petrol,Manual,19.81,1086,5,200000
Tata,21860,Dealer,Petrol,Manual,23.84,1199,5,425000
Tata,20000,Individual,Petrol,Manual,23.84,1199,5,440000
Maruti,40000,Individual,Diesel,Manual,28.4,1248,5,740000
Mercedes-Benz,10000,Individual,Diesel,Automatic,13.0,2143,5,3600000
Hyundai,17728,Individual,Petrol,Manual,18.5,1197,5,215000
Maruti,60000,Dealer,Diesel,Manual,28.4,1248,5,475000
Ford,54263,Dealer,Diesel,Manual,20.0,1399,5,225000
Mahindra,130000,Dealer,Diesel,Manual,15.1,2179,7,850000
Hyundai,89346,Individual,Petrol,Manual,17.92,1086,5,100000
Maruti,40000,Individual,Diesel,Manual,24.3,1248,5,900000
Maruti,110000,Individual,Diesel,Manual,25.2,1248,5,500000
Tata,4200,Individual,Petrol,Manual,17.0,1198,5,755000
Maruti,40000,Dealer,Petrol,Manual,23.95,998,5,325000
Maruti,30000,Individual,Petrol,Manual,20.51,998,5,425000
Tata,50000,Individual,Diesel,Manual,14.1,2179,7,890000
Tata,80000,Individual,Petrol,Manual,12.0,2092,7,70000
Hyundai,36000,Dealer,Petrol,Manual,18.5,1197,5,324000
Maruti,29000,Dealer,Petrol,Manual,19.7,796,5,180000
Maruti,90000,Individual,Petrol,Manual,22.0,1197,5,450000
Hyundai,32000,Dealer,Petrol,Automatic,14.62,1999,5,1199000
Maruti,20000,Individual,Petrol,Manual,24.7,796,5,322000
Maruti,64000,Individual,Diesel,Manual,24.3,1248,5,790000
Mahindra,36000,Individual,Petrol,Manual,18.15,1198,5,400000
Maruti,25000,Individual,Petrol,Manual,21.4,1197,5,700000
Mahindra,11840,Individual,Petrol,Manual,17.0,1197,5,1190000
Honda,5000,Individual,Petrol,Manual,17.5,1199,5,925000
Mercedes-Benz,8000,Dealer,Petrol,Automatic,9.26,3498,4,4200000
Maruti,38600,Dealer,Petrol,Manual,20.92,998,5,229000
Mahindra,80000,Individual,Diesel,Manual,15.4,1997,7,900000
Hyundai,85000,Individual,Diesel,Manual,19.67,1582,5,860000
Maruti,20000,Individual,Petrol,Manual,18.9,998,5,350000
Maruti,100000,Individual,Diesel,Manual,26.59,1248,5,500000
Maruti,26000,Individual,Petrol,Manual,20.85,1197,5,475000
Mahindra,40000,Individual,Diesel,Manual,15.4,2523,9,800000
Renault,30000,Individual,Petrol,Manual,23.01,999,5,350000
Honda,30000,Individual,Petrol,Manual,17.4,1497,5,625000
Hyundai,31000,Individual,Petrol,Manual,19.81,1086,5,252000
Honda,80000,Individual,Diesel,Manual,25.1,1498,5,600000
BMW,2000,Dealer,Diesel,Automatic,19.59,1995,5,4300000
Maruti,15000,Individual,Petrol,Manual,21.63,998,5,400000
Maruti,37604,Dealer,Petrol,Manual,20.92,998,5,300000
Maruti,50000,Individual,Petrol,Manual,15.37,1196,7,250000
Hyundai,42000,Dealer,Diesel,Manual,22.32,1582,5,415000
Mahindra,130000,Individual,Diesel,Manual,12.05,2179,8,550000
Hyundai,35000,Dealer,Petrol,Manual,18.5,1197,5,545000
Toyota,15000,Individual,Diesel,Manual,13.68,2393,8,1570000
Honda,48000,Dealer,Diesel,Manual,26.0,1498,5,650000
Mahindra,100000,Individual,Diesel,Manual,15.96,2523,7,360000
Mercedes-Benz,52000,Dealer,Diesel,Automatic,13.0,2143,5,2950000
Maruti,50000,Individual,Petrol,Manual,15.37,1196,7,350000
BMW,90000,Dealer,Diesel,Automatic,21.76,1995,5,2025000
Ford,5972,Dealer,Diesel,Manual,21.7,1498,5,975000
Honda,51000,Dealer,Petrol,Manual,17.4,1497,5,550000
Hyundai,12000,Dealer,Petrol,Manual,18.6,1197,5,775000
Maruti,50000,Individual,Petrol,Manual,22.74,796,5,210000
Mahindra,120000,Individual,Diesel,Manual,15.96,2523,9,520000
Renault,80000,Individual,Diesel,Manual,20.45,1461,5,380000
Honda,110000,Individual,Diesel,Manual,26.0,1498,5,600000
Renault,63000,Dealer,Diesel,Manual,20.45,1461,5,550000
Toyota,71000,Individual,Diesel,Manual,13.68,2393,7,1575000
Audi,70000,Dealer,Diesel,Automatic,12.07,2967,7,2900000
Hyundai,82000,Dealer,Diesel,Manual,19.67,1582,5,1135000
Maruti,47000,Dealer,Diesel,Manual,23.4,1248,5,371000
Tata,32455,Dealer,Petrol,Manual,23.84,1199,5,400000
Hyundai,72000,Dealer,Diesel,Manual,19.67,1582,5,950000
Maruti,15000,Individual,Petrol,Manual,22.0,1197,5,710000
Maruti,50000,Individual,Petrol,Manual,23.95,998,5,276000
Tata,20000,Individual,Petrol,Manual,17.0,1198,5,550000
Mahindra,85000,Individual,Diesel,Manual,13.6,2523,7,330000
Maruti,70000,Individual,Petrol,Manual,20.51,998,5,400000
Volkswagen,13000,Dealer,Petrol,Manual,16.2,1199,5,480000
Hyundai,64022,Dealer,Petrol,Manual,17.92,1086,5,180000
Hyundai,110000,Individual,Diesel,Manual,22.54,1396,5,670000
Maruti,30000,Individual,Petrol,Manual,23.95,998,5,363000
Maruti,78000,Individual,Diesel,Manual,26.21,1248,5,625000
Mahindra,58800,Dealer,Diesel,Manual,13.6,2523,7,585000
Ford,70000,Individual,Diesel,Manual,25.83,1498,5,400000
Hyundai,10487,Dealer,Petrol,Manual,18.6,1197,5,449000
Mahindra,100000,Individual,Diesel,Manual,15.4,2179,8,650000
Toyota,40000,Individual,Diesel,Manual,14.24,2755,7,3000000
Renault,100000,Individual,Diesel,Manual,19.01,1461,5,325000
Hyundai,45000,Individual,Petrol,Manual,17.0,1197,5,380000
Maruti,50000,Individual,Diesel,Manual,28.4,1248,5,740000
Maruti,39000,Dealer,Diesel,Manual,24.3,1248,5,880000
Mahindra,40000,Individual,Diesel,Manual,16.36,2179,7,1200000
Ford,50000,Individual,Petrol,Manual,19.0,1194,5,625000
Maruti,8600,Individual,Petrol,Manual,20.89,1197,5,600000
Ford,35000,Dealer,Petrol,Manual,18.16,1196,5,500000
Ford,48000,Dealer,Petrol,Automatic,16.5,1499,5,699000
Maruti,55000,Dealer,Diesel,Manual,25.47,1248,7,710000
Maruti,120000,Individual,Diesel,Manual,26.59,1248,5,500000
BMW,24000,Dealer,Diesel,Automatic,19.62,1998,5,2575000
Maruti,35000,Individual,Petrol,Manual,21.4,1197,5,600000
Maruti,87743,Individual,Petrol,Manual,19.7,796,5,150000
Mahindra,51630,Dealer,Diesel,Manual,25.32,1198,6,245000
Mahindra,43000,Dealer,Diesel,Manual,15.1,2179,7,725000
Toyota,82000,Dealer,Diesel,Manual,12.99,2494,8,879000
Hyundai,50000,Individual,Petrol,Manual,20.36,1197,5,210000
Tata,100000,Individual,Diesel,Manual,14.1,2179,7,750000
Tata,12000,Individual,Petrol,Manual,23.84,1199,5,470000
Mahindra,59170,Dealer,Diesel,Manual,16.5,1493,7,595000
Maruti,41000,Dealer,Petrol,Manual,19.7,796,5,160000
Hyundai,10000,Individual,Diesel,Manual,23.7,1493,5,1000000
Maruti,50000,Individual,Petrol,Manual,23.1,998,5,305000
Maruti,32000,Individual,Petrol,Manual,21.79,998,5,435000
Hyundai,80000,Individual,Petrol,Manual,17.0,1197,5,250000
Ford,90000,Individual,Diesel,Manual,20.0,1399,5,150000
Mahindra,82001,Dealer,Diesel,Manual,15.1,2179,7,755000
Maruti,33000,Dealer,Petrol,Manual,22.74,796,5,237000
Hyundai,35000,Individual,Petrol,Manual,18.6,1197,5,625000
Hyundai,35000,Individual,Petrol,Manual,18.9,1197,5,420000
Ford,63407,Dealer,Diesel,Manual,20.0,1399,5,440000
Mahindra,27300,Individual,Diesel,Automatic,15.1,2179,7,1605000
Mahindra,68000,Individual,Diesel,Manual,15.96,2523,7,400000
Mahindra,50000,Individual,Diesel,Manual,15.1,2179,7,1350000
Maruti,32000,Dealer,Petrol,Manual,24.7,796,5,280000
Maruti,25000,Individual,Petrol,Manual,17.5,1373,7,630000
Renault,5000,Individual,Petrol,Manual,25.17,799,5,250000
Hyundai,52000,Dealer,Petrol,Manual,20.36,1197,5,235000
Ford,36000,Individual,Petrol,Manual,15.6,1196,5,185000
Maruti,53000,Dealer,Petrol,Manual,21.5,1197,5,275000
Hyundai,29000,Individual,Petrol,Manual,18.9,1197,5,467000
Hyundai,60000,Individual,Diesel,Manual,19.67,1582,5,975000
Hyundai,21000,Dealer,Petrol,Manual,18.9,1197,5,580000
Volkswagen,71377,Dealer,Diesel,Manual,22.07,1199,5,365000
Honda,21000,Dealer,Diesel,Manual,25.6,1498,5,1050000
Hyundai,5000,Individual,Petrol,Automatic,17.4,1197,5,730000
Maruti,15000,Individual,Petrol,Manual,24.7,796,5,289000
Toyota,60000,Individual,Diesel,Manual,13.0,2982,7,1600000
Maruti,37564,Dealer,Petrol,Manual,18.9,998,5,330000
Maruti,50000,Individual,Petrol,Manual,22.74,796,5,250000
Honda,34250,Dealer,Petrol,Manual,17.5,1199,5,825000
Tata,29200,Individual,Diesel,Manual,27.28,1047,5,320000
Honda,44316,Dealer,Petrol,Manual,17.0,1497,5,740000
Toyota,90000,Dealer,Diesel,Manual,12.8,2494,8,695000
Hyundai,39000,Dealer,Petrol,Manual,18.6,1197,5,595000
Maruti,120000,Individual,Diesel,Manual,19.3,1248,5,450000
Maruti,55000,Dealer,Diesel,Manual,22.9,1248,5,451000
Maruti,30000,Individual,Petrol,Automatic,20.51,998,5,330000
Ford,15000,Dealer,Diesel,Manual,22.77,1498,5,875000
Maruti,30000,Individual,Petrol,Manual,19.7,796,5,150000
BMW,15000,Individual,Petrol,Automatic,12.05,1995,5,750000
Toyota,115000,Dealer,Diesel,Manual,11.5,2982,7,775000
Maruti,70000,Individual,Petrol,Manual,18.9,1061,5,80000
Maruti,8000,Individual,Petrol,Manual,20.89,1197,5,420000
Honda,66000,Dealer,Diesel,Manual,25.8,1498,5,415000
Maruti,33800,Individual,Diesel,Manual,28.4,1248,5,580000
Maruti,38000,Dealer,Petrol,Manual,23.95,998,5,260000
Renault,40000,Individual,Petrol,Manual,23.01,999,5,255000
Maruti,32000,Individual,Petrol,Manual,20.51,998,5,320000
Hyundai,25000,Individual,Petrol,Manual,18.6,1197,5,645000
Porsche,120000,Individual,Diesel,Automatic,15.15,2967,5,5000000
Tata,35000,Individual,Petrol,Manual,23.84,1199,5,300000
Maruti,40000,Individual,Petrol,Manual,18.6,1197,5,320000
Maruti,36668,Dealer,Petrol,Manual,22.74,796,5,270000
Maruti,60000,Individual,Diesel,Manual,22.9,1248,5,360000
Honda,70000,Individual,Diesel,Manual,25.8,1498,5,450000
Mahindra,35000,Individual,Diesel,Manual,25.32,1198,6,700000
Toyota,19000,Individual,Diesel,Manual,14.24,2755,7,2950000
Maruti,50000,Individual,Petrol,Manual,20.85,1197,5,400000
Maruti,50000,Individual,Diesel,Manual,28.4,1248,5,475000
Renault,25000,Individual,Petrol,Manual,13.24,1598,5,450000
Maruti,35000,Individual,Petrol,Manual,21.4,1197,5,540000
Hyundai,80000,Individual,Petrol,Manual,18.6,1197,5,425000
Maruti,50000,Individual,Diesel,Manual,27.39,1248,5,725000
Maruti,20000,Individual,Petrol,Manual,20.89,1197,5,520000
Maruti,52000,Dealer,Diesel,Manual,26.59,1248,5,449000
Maruti,35000,Individual,Petrol,Manual,23.1,998,5,350000
Hyundai,70000,Individual,Diesel,Manual,21.38,1396,5,850000
Maruti,20000,Individual,Petrol,Manual,22.74,796,5,235000
Maruti,15000,Individual,Diesel,Manual,24.3,1248,5,740000
Hyundai,35000,Individual,Petrol,Manual,17.01,1591,5,550000
Ford,61879,Dealer,Diesel,Manual,20.0,1399,5,450000
Honda,40000,Dealer,Petrol,Manual,17.8,1497,5,649000
Datsun,50000,Individual,Petrol,Manual,19.02,1198,7,310000
Renault,130000,Individual,Diesel,Manual,19.87,1461,5,595000
Mahindra,55000,Individual,Diesel,Manual,15.1,2179,7,749000
Hyundai,110000,Individual,Diesel,Manual,22.0,1582,5,900000
Hyundai,7120,Individual,Petrol,Manual,18.6,1197,5,690000
Mahindra,33500,Individual,Diesel,Manual,15.96,2523,7,695000
Maruti,12500,Individual,Petrol,Manual,21.21,1197,5,611000
Renault,38000,Dealer,Diesel,Manual,19.87,1461,5,685000
Ford,102693,Dealer,Diesel,Manual,23.0,1498,5,550000
Maruti,32000,Dealer,Petrol,Manual,21.79,998,5,365000
Maruti,11000,Dealer,Petrol,Automatic,20.89,1197,5,550000
MG,1001,Dealer,Diesel,Manual,17.41,1956,5,2000000
Maruti,50000,Individual,Petrol,Manual,22.74,796,5,210000
Hyundai,92570,Dealer,Diesel,Manual,22.32,1582,5,450000
Mahindra,57000,Individual,Diesel,Manual,15.4,2179,7,890000
Tata,20000,Individual,Diesel,Manual,17.0,1956,5,1700000
Ford,24000,Dealer,Petrol,Automatic,14.8,1497,5,970000
Hyundai,87000,Individual,Petrol,Manual,17.19,1197,5,650000
Honda,40000,Individual,Diesel,Manual,25.6,1498,5,990000
Honda,55000,Dealer,Petrol,Automatic,12.0,2354,5,890000
Honda,120000,Individual,Diesel,Manual,25.1,1498,5,500000
Mahindra,40000,Individual,Diesel,Manual,16.0,2179,7,1150000
Honda,35000,Dealer,Petrol,Manual,17.8,1198,5,595000
BMW,63000,Dealer,Diesel,Automatic,16.07,1995,5,750000
Ford,42000,Individual,Diesel,Manual,24.4,1498,5,650000
Tata,9000,Individual,Petrol,Manual,23.84,1199,5,410000
Maruti,80000,Individual,Diesel,Manual,24.3,1248,5,600000
Hyundai,47000,Individual,Diesel,Manual,22.54,1396,5,600000
Hyundai,65000,Individual,Diesel,Manual,21.19,1396,5,650000
BMW,70000,Individual,Diesel,Automatic,17.05,1995,5,1000000
Hyundai,41000,Dealer,Diesel,Manual,22.32,1582,5,430000
Toyota,29000,Dealer,Diesel,Manual,14.24,2755,7,2550000
Maruti,32900,Dealer,Petrol,Manual,20.85,1197,5,560000
Datsun,20260,Dealer,Petrol,Manual,22.5,999,5,245000
Volkswagen,22815,Dealer,Petrol,Manual,16.47,1198,5,625000
Volkswagen,123000,Individual,Petrol,Manual,16.47,1198,5,230000
Hyundai,40258,Dealer,Petrol,Manual,19.81,1086,5,230000
Tata,16000,Individual,Petrol,Manual,23.84,1199,5,500000
Mahindra,65000,Individual,Diesel,Manual,15.1,2179,7,750000
Toyota,33000,Dealer,Diesel,Manual,13.68,2393,8,1725000
Datsun,11650,Individual,Petrol,Manual,19.44,1198,7,450000
Volkswagen,100000,Individual,Diesel,Manual,20.54,1598,5,310000
Volvo,33000,Dealer,Diesel,Automatic,17.2,1969,7,5499000
Maruti,5000,Individual,Petrol,Manual,21.21,1197,5,620000
Toyota,87645,Dealer,Diesel,Manual,11.5,2982,7,1050000
Maruti,50000,Dealer,Diesel,Manual,25.2,1248,5,450000
Hyundai,64000,Dealer,Diesel,Automatic,17.01,1582,5,695000
Maruti,19000,Individual,Petrol,Manual,21.21,1197,5,650000
Honda,74995,Dealer,Petrol,Manual,17.4,1497,5,640000
Mahindra,65859,Dealer,Diesel,Manual,15.4,2179,7,975000
Maruti,75000,Individual,Petrol,Manual,20.51,998,5,300000
Hyundai,50000,Dealer,Diesel,Automatic,16.2,1493,5,199000
Ford,55000,Dealer,Diesel,Manual,23.0,1498,5,450000
Maruti,80000,Individual,Diesel,Manual,26.59,1248,5,550000
Honda,20000,Individual,Petrol,Automatic,19.0,1199,5,625000
Hyundai,48000,Dealer,Petrol,Manual,17.19,1197,5,565000
Hyundai,52117,Dealer,Petrol,Manual,18.9,1197,5,380000
Ford,57617,Individual,Diesel,Manual,20.0,1399,5,200000
Hyundai,21000,Individual,Diesel,Automatic,17.01,1582,5,1100000
Maruti,53000,Individual,Petrol,Manual,18.9,998,5,130000
Toyota,70000,Individual,Diesel,Manual,14.24,2755,7,2600000
Ford,36490,Dealer,Diesel,Manual,21.7,1498,5,525000
Hyundai,15000,Individual,Petrol,Manual,18.9,1197,5,425000
Maruti,30000,Individual,Diesel,Manual,24.3,1248,5,850000
Maruti,72000,Dealer,Petrol,Manual,21.63,998,5,470000
Datsun,58000,Dealer,Petrol,Manual,20.62,1198,7,285000
Maruti,120000,Individual,Diesel,Manual,23.4,1248,5,380000
Honda,45000,Dealer,Petrol,Manual,17.8,1497,5,525000
Mahindra,20000,Individual,Diesel,Manual,16.55,2498,6,900000
Hyundai,63000,Individual,Petrol,Manual,19.81,1086,5,250000
Hyundai,17000,Individual,Petrol,Manual,15.8,1591,5,1350000
Honda,15000,Individual,Diesel,Manual,25.6,1498,5,1045000
Maruti,75000,Dealer,Diesel,Manual,17.8,1248,5,470000
Maruti,25000,Individual,Petrol,Manual,21.21,1197,5,650000
Maruti,60000,Individual,Diesel,Manual,26.59,1248,5,495000
Honda,5000,Individual,Petrol,Manual,17.5,1199,5,924000
Maruti,55000,Individual,Petrol,Manual,24.7,796,5,230000
Mahindra,48900,Dealer,Diesel,Manual,16.0,2179,7,1125000
Maruti,33000,Dealer,Petrol,Automatic,21.63,998,5,480000
Maruti,60000,Individual,Petrol,Manual,23.95,998,5,240000
Honda,80000,Individual,Petrol,Manual,18.0,1198,5,350000
Ford,45000,Dealer,Diesel,Manual,22.77,1498,5,595000
Maruti,36000,Dealer,Petrol,Manual,21.4,1197,5,575000
Maruti,15000,Individual,Petrol,Manual,20.51,998,5,418000
Datsun,25000,Individual,Petrol,Manual,22.7,799,5,250000
Hyundai,19000,Dealer,Diesel,Manual,22.7,1582,5,1700000
Hyundai,23300,Dealer,Petrol,Manual,18.9,1197,5,395000
Mahindra,90000,Individual,Diesel,Automatic,16.0,2179,7,1225000
Hyundai,42000,Dealer,Petrol,Manual,20.36,1197,5,229000
Skoda,39256,Dealer,Petrol,Automatic,13.7,1798,5,369000
Hyundai,50000,Individual,Petrol,Manual,17.01,1591,5,530000
Hyundai,45000,Dealer,Petrol,Manual,18.9,1197,5,399000
Hyundai,41000,Dealer,Petrol,Manual,17.19,1197,5,650000
Maruti,28207,Dealer,Petrol,Manual,21.79,998,5,320000
Maruti,80000,Individual,Diesel,Manual,19.3,1248,5,410000
Honda,7917,Individual,Petrol,Manual,18.6,1199,5,680000
Maruti,30000,Individual,Petrol,Manual,21.21,1197,5,552000
Maruti,29836,Dealer,Petrol,Manual,20.51,998,5,425000
Maruti,5512,Dealer,Petrol,Manual,15.37,1196,5,465000
Maruti,26426,Individual,Diesel,Manual,24.3,1248,5,900000
Hyundai,20000,Individual,Petrol,Manual,20.3,1086,5,475000
Tata,15000,Individual,Diesel,Manual,21.5,1497,5,850000
Mahindra,10000,Individual,Diesel,Manual,15.1,2179,7,1800000
Hyundai,70000,Individual,Petrol,Manual,18.9,1197,5,410000
Mahindra,15000,Individual,Petrol,Manual,18.15,1198,6,450000
Maruti,80566,Dealer,Petrol,Manual,18.9,998,5,250000
Maruti,20500,Individual,Petrol,Manual,23.1,998,5,350000
Ford,59000,Dealer,Diesel,Manual,23.0,1498,5,610000
Tata,120000,Individual,Diesel,Manual,11.57,2179,7,400000
Mahindra,70000,Individual,Diesel,Manual,15.1,2179,7,800000
Maruti,39001,Dealer,Petrol,Automatic,21.21,1197,5,625000
Maruti,50000,Individual,Diesel,Manual,27.39,1248,5,700000
Hyundai,37895,Dealer,Diesel,Manual,21.38,1396,5,709000
Maruti,56494,Dealer,Diesel,Manual,28.4,1248,5,850000
Maruti,65000,Individual,Diesel,Manual,28.4,1248,5,750000
Mahindra,120000,Individual,Diesel,Manual,15.4,1997,7,1000000
Mercedes-Benz,71000,Dealer,Diesel,Automatic,11.0,2987,7,5375000
Tata,50000,Individual,Petrol,Manual,17.0,1198,5,750000
Maruti,30000,Individual,Petrol,Manual,21.4,1197,5,610000
Volkswagen,32500,Dealer,Diesel,Manual,20.34,1498,5,459000
Maruti,50000,Individual,Petrol,Manual,20.85,1197,5,460000
Hyundai,78000,Dealer,Diesel,Manual,21.9,1396,5,560000
Honda,20637,Dealer,Diesel,Manual,25.5,1498,5,800000
Maruti,68000,Dealer,Diesel,Manual,28.4,1248,5,580000
Maruti,20000,Individual,Petrol,Manual,23.95,998,5,350000
Toyota,60000,Individual,Diesel,Automatic,12.9,2755,7,3000000
Hyundai,15000,Individual,Petrol,Manual,18.9,1197,5,430000
Hyundai,5000,Individual,Petrol,Manual,18.6,1197,5,557000
Maruti,5000,Individual,Petrol,Manual,24.7,796,5,300000
Honda,11000,Dealer,Diesel,Manual,25.5,1498,5,825000
Hyundai,54264,Dealer,Petrol,Manual,18.9,1197,5,470000
Maruti,40256,Dealer,Petrol,Manual,19.7,796,5,138000
Hyundai,10000,Individual,Petrol,Manual,18.9,1197,5,465000
Honda,61000,Dealer,Diesel,Manual,26.0,1498,5,870000
Maruti,43000,Individual,Petrol,Manual,20.89,1197,5,500000
Maruti,15000,Dealer,Petrol,Manual,20.89,1197,5,475000
Hyundai,12500,Individual,Diesel,Manual,21.19,1396,5,780000
Volkswagen,48000,Dealer,Diesel,Automatic,21.21,1498,5,559000
Hyundai,80000,Individual,Petrol,Manual,18.6,1197,5,520000
Skoda,71000,Dealer,Diesel,Manual,20.5,1598,5,270000
Honda,48000,Dealer,Diesel,Manual,25.8,1498,5,350000
Renault,6378,Dealer,Petrol,Manual,23.01,999,5,399000
Maruti,76000,Dealer,Petrol,Manual,21.79,998,5,325000
Maruti,43125,Dealer,Petrol,Manual,20.85,1197,5,250000
Ford,80000,Individual,Petrol,Manual,15.6,1196,5,200000
Maruti,56085,Individual,Diesel,Manual,25.2,1248,5,350000
Maruti,71000,Dealer,Diesel,Manual,24.3,1248,5,720000
Maruti,90000,Individual,Diesel,Manual,20.77,1248,7,580000
Maruti,15000,Individual,Petrol,Automatic,18.5,1197,5,580000
Maruti,19000,Dealer,Petrol,Automatic,19.12,1373,5,950000
Ford,65000,Dealer,Diesel,Manual,20.0,1399,5,185000
Maruti,70000,Dealer,Petrol,Manual,19.7,796,5,130000
